image_path,Detection,has_animal_SAM,Localization
89691336-52c6-24bd-e333-28f328c6db0b.jpg,21,True,"tensor([[3964.6982, 1774.0935, 4026.6509, 1814.4214],
        [3065.5117, 1725.4719, 3181.9939, 1804.4271],
        [2266.7693, 1741.8577, 2603.6577, 1928.9666],
        [3215.4485, 1793.5610, 3373.7830, 1949.7004],
        [3547.3325, 1815.9259, 3645.5811, 1949.2396],
        [3864.7373, 1837.1464, 4058.3115, 1983.8246],
        [ 186.4545, 1593.1587,  272.3744, 1695.1000],
        [2688.7241, 1747.3167, 3001.3950, 1928.2429],
        [2997.2195, 1772.6454, 3152.1365, 1956.5269],
        [ 252.6930, 1621.8451,  381.7057, 1722.8285],
        [2239.3652, 1702.8521, 2332.6516, 1765.9789],
        [2825.9583, 1727.6057, 2894.5542, 1774.5719],
        [1801.8618, 1698.2227, 1950.5842, 1794.6562],
        [ 472.1219, 1628.8799,  579.0162, 1734.2004],
        [1246.5066, 1675.2336, 1412.3887, 1769.1991],
        [3761.8655, 1826.8500, 3865.1123, 1960.4760],
        [ 685.2424, 1635.8021,  732.8965, 1716.6394],
        [4054.5679, 1780.1471, 4132.6660, 1814.6189],
        [3440.4387, 1808.1152, 3561.7178, 1954.6204],
        [3312.1460, 1791.1512, 3458.0984, 1939.7563],
        [3612.8826, 1809.7122, 3753.2769, 1949.8912]], device='cuda:0')"
5858ea9b-ca20-d01f-4a97-b523d18ed1b9.jpg,2,True,"tensor([[1928.7014,  508.6124, 4047.6165, 2972.0967],
        [ 675.4429,  774.2371, 3706.0691, 3040.1943]], device='cuda:0')"
db914ed8-ee0b-8346-0775-4c2c4d527e80.jpg,1,True,"tensor([[ 596.2482,  188.1148, 4258.0635, 3259.2896]], device='cuda:0')"
91204115-1635-874a-f24f-5f5221507f00.jpg,1,True,"tensor([[1071.3502,  502.1424, 3423.0830, 2776.8257]], device='cuda:0')"
abf4530b-252d-082e-dab5-da2dce7a3e24.jpg,2,True,"tensor([[2349.2156,  278.3556, 4611.1406, 3361.1091],
        [1540.6284,  777.0999, 2937.2854, 3172.1763]], device='cuda:0')"
da7a391c-9391-6bd0-c720-b9f9ebf9bae3.jpg,1,True,"tensor([[ 107.2005,  469.8544, 2356.6663, 1777.1652]], device='cuda:0')"
5c0295b6-93ae-2768-6ea3-d91e8f51be52.jpg,1,True,"tensor([[2558.0676, 1545.9276, 4457.8999, 2796.2744]], device='cuda:0')"
4f7f691d-723b-3b66-b08e-56afcc8cd1fd.jpg,2,True,"tensor([[2890.9927,  399.1838, 2997.7549,  457.0623],
        [ 904.6991, 1372.4191, 2045.4235, 4118.2520]], device='cuda:0')"
1a307a96-cc03-db7e-d6ad-05577b7d4ee1.jpg,4,True,"tensor([[ 2.4558e+03,  1.9952e+03,  4.6095e+03,  3.3934e+03],
        [-8.3465e-01,  1.2639e+03,  1.0547e+03,  3.2604e+03],
        [ 8.9439e+02,  1.1885e+03,  4.2154e+03,  2.5252e+03],
        [ 2.4956e+03,  1.3187e+03,  2.6532e+03,  1.5450e+03]], device='cuda:0')"
4368bca1-dfb1-3c59-e39e-b80d315960ff.jpg,3,True,"tensor([[2841.9346,  640.1236, 4514.6270, 1920.0735],
        [4160.8384,  892.2647, 4630.9326, 1863.4066],
        [ 711.8372,  650.9950, 2046.6084, 1823.0276]], device='cuda:0')"
59c14853-15e3-9515-d044-56d5a2a3ed3c.jpg,2,True,"tensor([[ 2.9615e+03,  7.0034e+02,  4.6213e+03,  3.4536e+03],
        [-2.5066e+01, -1.4339e+00,  3.8829e+03,  3.4392e+03]], device='cuda:0')"
3b4ed6ee-11ef-9549-ef24-822d868d4430.jpg,4,True,"tensor([[1241.8250, 1238.4647, 3090.6589, 2679.2849],
        [4343.3169, 1169.9458, 4405.6143, 1238.4067],
        [4515.2915, 1138.3237, 4573.8813, 1211.6997],
        [4245.7026, 1193.4283, 4301.0166, 1249.0137]], device='cuda:0')"
e474de4d-d28c-19ca-a713-3177452f751b.jpg,1,True,"tensor([[ 301.7791,  636.3882, 3489.4902, 2568.7310]], device='cuda:0')"
9a602490-8757-8312-af8c-6bf56db1a60d.jpg,6,True,"tensor([[ 847.8362,  623.1250,  943.3127,  685.0002],
        [ 127.6600,  767.2142, 2247.7603, 2254.4431],
        [   4.4378,  665.6268, 1480.9363, 2180.2085],
        [2314.4304,  666.0701, 2400.9829,  739.6874],
        [ 959.9303, 1013.5240, 3520.5886, 2267.8743],
        [2168.4524,  763.1358, 2296.5200,  831.4749]], device='cuda:0')"
c85b62e3-1f85-5940-50c2-af48967d320c.jpg,2,True,"tensor([[ 984.5208, 1333.8260, 1304.7262, 1865.8606],
        [ 943.6232,  877.3667, 4324.9272, 2690.3516]], device='cuda:0')"
d291e17e-aa21-35ef-ffe7-e4a87957c3e8.jpg,2,True,"tensor([[4.6035e-01, 4.2907e+02, 2.6873e+02, 1.0794e+03],
        [1.7126e+02, 4.2376e+02, 2.0080e+03, 1.2753e+03]], device='cuda:0')"
2d3ad41d-2d24-4bd0-acdf-d0b30c3ca63c.jpg,2,True,"tensor([[ 691.4313,  874.9293, 2111.0828, 1995.4622],
        [3024.0825,  636.3688, 4625.7871, 1808.6681]], device='cuda:0')"
280aa74a-d183-68bc-7f9c-7084536d508c.jpg,9,True,"tensor([[ 195.5122,  643.6821,  338.3193,  765.3610],
        [1832.0444,  714.2350, 2314.6353,  999.3279],
        [1251.7744,  726.3981, 1376.7548,  798.8683],
        [ 638.4103,  651.3043,  865.7988,  815.4451],
        [ 870.6413,  695.3036, 1197.5757,  845.3152],
        [1357.2773,  717.8727, 1522.1506,  854.4365],
        [2285.4387,  764.7195, 2580.2358,  988.2578],
        [1643.0291,  739.0270, 1851.3882,  928.2971],
        [ 430.4068,  646.8271,  641.8917,  772.2968]], device='cuda:0')"
f8930a7a-94ba-692a-6661-361859a5a7a0.jpg,4,True,"tensor([[2000.8754,   -3.7380, 2452.7656,  155.8743],
        [1592.0258,   -5.6842, 1798.6730,  120.4090],
        [ 323.1808,   -7.2076, 1824.6271, 1275.0587],
        [1071.6403,   -6.2861, 1802.2697,  116.8811]], device='cuda:0')"
1bad8f4c-52ad-1c1f-c4ea-8e58f40eb4f5.jpg,3,True,"tensor([[  75.4496, 2874.8430,  283.7634, 3026.0364],
        [ 440.4258, 2822.8752,  773.6362, 3005.1702],
        [ 763.0840, 2029.3766, 1969.3380, 3831.3013]], device='cuda:0')"
59926083-1c96-09cd-0be4-08576ec43d3b.jpg,1,True,"tensor([[ 419.6921,  527.1682, 3572.1777, 1701.0814]], device='cuda:0')"
487e2ab8-aba7-9137-043f-502f12b3c37e.jpg,9,True,"tensor([[3834.0374, 1323.8989, 4359.4536, 1524.5757],
        [3046.6963, 1368.3196, 3405.1687, 1627.4312],
        [3153.0815, 1411.5505, 4604.9600, 2957.4883],
        [ 919.8645, 1273.1462, 1713.0005, 2927.9382],
        [4207.5947, 1293.0081, 4618.3989, 1526.1716],
        [3055.1790, 1366.6176, 3795.6816, 2873.0803],
        [ 984.2125, 1404.7280, 3226.5977, 2795.5593],
        [  93.1502,  770.0496,  154.9956,  842.6891],
        [3692.4053, 1366.2003, 3922.0583, 1453.4324]], device='cuda:0')"
0fbe10e0-660d-1bfb-bb6c-34bf8e7a6d7a.jpg,3,True,"tensor([[2548.4443,  892.6240, 4614.4849, 2212.6626],
        [  57.8409, 1093.9058, 2360.8472, 2397.1370],
        [1934.0736,  866.1751, 4188.1206, 2416.8196]], device='cuda:0')"
d9ea703c-3393-5a88-c86d-b59dbba2da24.jpg,1,True,"tensor([[1045.1041,  457.5009, 3505.6895, 2527.8665]], device='cuda:0')"
56d52929-f003-e8d4-660f-380edb70850d.jpg,4,True,"tensor([[4389.5010, 1708.5377, 4618.9443, 2844.0972],
        [ 314.3095,  554.8717, 3192.6895, 2684.0256],
        [3309.2095,  383.0140, 3651.6895,  672.3703],
        [ 303.9951,  511.9794, 4289.5908, 2649.7646]], device='cuda:0')"
b58a8267-235f-1b4c-f6f4-e5f7666c304e.jpg,3,True,"tensor([[  -9.7717,  605.2531,  718.3810, 1522.0024],
        [1728.1471,   -2.9519, 2606.1895, 1141.8337],
        [  14.1396,  158.2527, 1907.5385, 1433.8330]], device='cuda:0')"
46789f1f-4ebd-9512-3d03-e76ed34732e0.jpg,2,True,"tensor([[1.1132e+00, 1.7487e+03, 5.6450e+02, 2.7956e+03],
        [2.6911e+02, 1.7109e+03, 3.3467e+03, 3.4499e+03]], device='cuda:0')"
ba04232a-9aa8-d8a6-8273-05113fedcefb.jpg,5,True,"tensor([[4081.8364,  894.1260, 4622.3271, 1831.6722],
        [2082.8076,  564.2445, 2508.9570, 1090.4950],
        [2691.8562,  334.9428, 3148.9363, 1068.1219],
        [1381.9023,  906.7039, 2975.7280, 1799.4419],
        [2514.1045,  152.8537, 2920.8315,  819.9457]], device='cuda:0')"
7614fb36-1b14-c3c8-bd5c-e6cc868c60af.jpg,2,True,"tensor([[1489.0933,  754.6306, 2082.5388, 1639.1855],
        [ 447.8633,  222.3700, 1915.0868, 1760.4685]], device='cuda:0')"
535fb604-a533-8eee-de04-3c4831e4ae19.jpg,1,True,"tensor([[ 117.9277,  773.0483, 2946.4321, 3435.1680]], device='cuda:0')"
f58e8f3b-b573-94f7-6651-3d4e516753b8.jpg,3,True,"tensor([[1945.4265, 1354.1232, 4205.4932, 2566.1519],
        [ 968.5823, 1281.4395, 2740.0103, 2259.8645],
        [3543.5813, 1418.5171, 4624.9927, 2414.0334]], device='cuda:0')"
2602095d-a6e8-7169-376c-1c2823c36a7f.jpg,5,True,"tensor([[1384.1682, 1066.5690, 1659.0657, 1227.9948],
        [ 985.4771, 1063.9590, 1211.3561, 1229.9191],
        [1191.7437, 1058.9315, 1357.3712, 1230.3811],
        [ 630.3359,  491.7702,  800.6966, 1133.2914],
        [ 974.6868,  872.4871, 1080.2988, 1006.4699]], device='cuda:0')"
8305e150-4833-1211-e9be-3bb268971a16.jpg,6,True,"tensor([[1099.6453, 1659.5544, 1818.6223, 2180.6399],
        [3634.4521, 1505.1903, 4221.3447, 1891.3713],
        [ 607.0446, 1646.9211, 1301.9104, 2223.5500],
        [1525.8320, 1594.3501, 2071.7925, 1947.0603],
        [2018.4790, 1534.2275, 2873.8745, 2069.1016],
        [2967.6267, 1543.8286, 3490.5522, 1918.3719]], device='cuda:0')"
bd5c0742-62dc-cd7f-0ada-7a8c6731e784.jpg,1,True,"tensor([[1013.0544,  377.1747, 3870.1265, 3132.6921]], device='cuda:0')"
070918df-ce4b-553d-03b0-e28b5e28a637.jpg,2,True,"tensor([[ -10.2272, 1764.5490, 1680.2125, 4607.8403],
        [  -6.0974, 1737.5562, 2139.8772, 4499.2476]], device='cuda:0')"
acc70379-0858-a61c-57ab-d1770932b8d9.jpg,1,True,"tensor([[ 692.4442,  333.2687, 3684.1865, 3451.9570]], device='cuda:0')"
7004c5e2-0110-a8c6-4ae1-6e79b43c9717.jpg,2,True,"tensor([[  -5.9941, 1069.1481, 1679.4165, 2795.2373],
        [1053.9677,  833.6055, 4583.7661, 3028.2979]], device='cuda:0')"
27971749-34c6-a649-11bd-19c885847d4c.jpg,4,True,"tensor([[ 2.2643e+02,  1.3972e+03,  2.6893e+03,  3.1599e+03],
        [ 2.7599e+03,  1.4337e+03,  4.3785e+03,  2.9864e+03],
        [-2.4623e+00,  1.6605e+03,  5.8643e+02,  3.1079e+03],
        [ 1.9647e+03,  1.5352e+03,  3.3587e+03,  3.0769e+03]], device='cuda:0')"
a3f3222e-4a71-9219-62ed-045d3ebacf80.jpg,1,True,"tensor([[ 275.2109,  654.8955, 4192.5469, 2333.6851]], device='cuda:0')"
a429ab78-c740-30d5-4338-58a327b2ebaf.jpg,10,True,"tensor([[-1.2287e+00,  6.9886e+02,  4.5044e+01,  7.4776e+02],
        [ 1.4780e+02,  6.9381e+02,  1.7877e+02,  7.2340e+02],
        [-1.5389e+00,  7.1595e+02,  3.7322e+01,  7.4842e+02],
        [ 2.3119e+02,  7.1632e+02,  2.7512e+02,  7.4664e+02],
        [ 1.0955e+00,  6.9841e+02,  4.6705e+01,  7.4096e+02],
        [ 1.7857e+02,  7.1680e+02,  2.1399e+02,  7.4168e+02],
        [ 1.0808e+02,  6.9518e+02,  1.7355e+02,  7.5553e+02],
        [ 4.7901e+02,  5.1500e+02,  1.8042e+03,  1.4975e+03],
        [ 1.1436e+03,  8.7437e+02,  1.6141e+03,  1.3289e+03],
        [ 3.2740e+02,  6.7836e+02,  3.6935e+02,  7.2935e+02]], device='cuda:0')"
158e45ec-bae7-4486-a837-3f75e4a2dd16.jpg,1,True,"tensor([[ 954.6243,  328.0456, 4116.9390, 2423.1895]], device='cuda:0')"
8224c424-d57e-3d74-a295-2adb3d4e6952.jpg,1,True,"tensor([[ 511.3136,  404.5182, 3496.1926, 3150.6899]], device='cuda:0')"
a4075eb8-1c7b-4a02-2898-157ccbe499a9.jpg,1,True,"tensor([[ 599.8423,  354.1526, 1248.8267,  841.0071]], device='cuda:0')"
a3f8ae50-f158-8add-ef8f-27e3d2225262.jpg,1,True,"tensor([[1929.0341,  -13.9674, 2666.5996, 1460.2003]], device='cuda:0')"
f1936e9f-88c1-3fed-85ee-6b9bb32df486.jpg,2,True,"tensor([[  -5.3453,  512.2292,  819.9870, 2041.0189],
        [ 501.0486,  540.2448, 4152.7124, 2396.4551]], device='cuda:0')"
f9d8f32c-9082-4499-db2c-be251eab896b.jpg,1,True,"tensor([[1137.2446, 1367.6050, 1525.6998, 2010.5129]], device='cuda:0')"
1fe7c852-0b51-5cfe-77ec-d6c93a6c15c7.jpg,1,True,"tensor([[   5.6552,   39.6576, 4601.1133, 3168.7434]], device='cuda:0')"
641a18db-0c13-d5c0-9600-c4df5b50d650.jpg,2,True,"tensor([[  44.7755,  510.2061,  292.0047,  856.7166],
        [ 438.2031,  528.4922, 1938.0052, 1208.9235]], device='cuda:0')"
ff190e7b-50c8-98bb-0158-6c43bfa42dd7.jpg,0,False,"tensor([], device='cuda:0', size=(0, 4))"
2ed7adc6-dbcd-43c0-566d-fdf5c019a3fc.jpg,2,True,"tensor([[3955.5361,  891.1050, 4631.5991, 2083.8472],
        [ 448.7368,  459.7762, 3420.4465, 3028.1458]], device='cuda:0')"
5ad637fc-5b8c-8343-50bd-9d72a3e789a5.jpg,1,True,"tensor([[1686.7517,  722.4164, 3394.0898, 2056.3586]], device='cuda:0')"
e956f60a-c1e6-eda1-a1ed-0d9ce38afbb7.jpg,2,True,"tensor([[2.3607e-01, 3.3662e+02, 1.1977e+03, 1.5081e+03],
        [3.7511e+02, 3.7361e+02, 2.2964e+03, 1.6807e+03]], device='cuda:0')"
001e7154-7775-8aed-083d-a2950b677c98.jpg,1,True,"tensor([[ 499.1306,  321.1879, 1890.6543, 1266.0848]], device='cuda:0')"
4e20f81c-2b97-e939-f488-d5747cc67b05.jpg,1,True,"tensor([[ 819.0431,  636.7772, 2316.8447, 4614.2578]], device='cuda:0')"
b4ea5e34-2e28-dc9d-ceae-6c03ffe461df.jpg,2,True,"tensor([[3029.1770, 1510.7667, 3751.4810, 2932.6128],
        [ 802.3438,   69.2206, 2332.8940, 2880.5271]], device='cuda:0')"
d7d562ec-8f0a-a37b-2798-e05431440bf5.jpg,1,True,"tensor([[ 450.5475,  324.8420, 3677.7520, 2284.3130]], device='cuda:0')"
79c53085-e39d-669c-89f0-e41795a79590.jpg,1,True,"tensor([[ 425.4224, 1530.2842, 3245.7363, 4015.7227]], device='cuda:0')"
dc118ced-765e-694f-ef98-abac56dd3f7d.jpg,1,True,"tensor([[ 644.8329, 1165.5328, 2974.8579, 2998.4404]], device='cuda:0')"
fadd7ab8-b427-aefb-7e87-c62cd1d5583b.jpg,2,True,"tensor([[1085.3073, 1579.7504, 2710.9023, 3062.5581],
        [ 591.6552,  629.6028, 2089.2356, 3167.2988]], device='cuda:0')"
64f01127-04c0-f00a-98aa-772a9aa32d70.jpg,1,True,"tensor([[ 895.3280,  419.9355, 1985.6321, 1431.2635]], device='cuda:0')"
921a9500-1457-f543-9b93-dce4a286937e.jpg,3,True,"tensor([[ 800.2349, 1966.2084, 1450.7327, 3308.3752],
        [ 288.3888,  475.4375, 1664.3646, 3247.7273],
        [1569.5900, 2503.5728, 1852.8962, 3012.6523]], device='cuda:0')"
40c36ba6-7c01-b66c-dee8-dd8b202297ed.jpg,1,True,"tensor([[ 845.8790, 1587.8931, 2074.6382, 2433.6799]], device='cuda:0')"
71ccc5e9-9478-d8da-fdba-79e61d98d6f9.jpg,2,True,"tensor([[4053.8152,  905.3539, 4607.7573, 2793.6851],
        [1832.2312,  888.8464, 4457.3042, 2796.7590]], device='cuda:0')"
8b3193fd-6d74-31dc-1cbd-9d45b43177be.jpg,1,True,"tensor([[ 464.7254,  472.9650, 3171.4197, 4604.6245]], device='cuda:0')"
4c561c36-2111-3a45-ff54-f0e9c0da53e8.jpg,1,True,"tensor([[ 815.5920,  768.4875, 3156.9724, 2612.6541]], device='cuda:0')"
11dedf3f-7c8b-393a-a957-3ce8c152744d.jpg,1,True,"tensor([[1474.5709,  438.5619, 3106.8667, 2705.8499]], device='cuda:0')"
76d1b7c3-1fb4-2aff-690c-ac8ef8b44fa7.jpg,10,True,"tensor([[1734.9102,  770.5032, 2226.1584, 1039.7925],
        [2207.2451,  790.8865, 2508.4780, 1023.8318],
        [ 779.3528,  711.2279,  981.1328,  867.7173],
        [ 577.7087,  704.8279,  797.5184,  834.5757],
        [ 374.6672,  701.3973,  504.9691,  799.7133],
        [1623.7916,  793.6098, 1757.3062,  990.6056],
        [2079.7014,  834.8248, 2285.6968, 1058.3821],
        [1362.1658,  770.2100, 1648.9016,  979.3495],
        [1046.2632,  752.5312, 1347.3258,  879.7348],
        [ 507.1224,  704.4122,  795.2440,  830.8491]], device='cuda:0')"
650e60d9-8cc3-8c4d-a7c0-2a55e4fa5310.jpg,5,True,"tensor([[1827.1406,  519.3731, 2597.7793,  895.4960],
        [1334.9623,  498.2343, 2341.4209,  991.9789],
        [ 444.6989,  424.8606, 1120.7874,  802.2840],
        [ 100.2870,  344.1161,  967.8318,  831.4840],
        [1127.6420,  450.7824, 1445.1367,  742.6895]], device='cuda:0')"
663222a7-b54b-1a17-006d-b1944c9c501e.jpg,1,True,"tensor([[ 884.7146,   -4.5842, 3331.9714, 3012.6108]], device='cuda:0')"
d74470fb-7e0b-9762-44a3-4d2c9362cc2a.jpg,2,True,"tensor([[3653.0596,  838.4503, 4618.6343, 1828.4392],
        [1418.1660,  318.0840, 4574.3701, 1737.0382]], device='cuda:0')"
502b5c50-eb4b-acf8-a043-c07c53f547d0.jpg,2,True,"tensor([[ 484.9493, 2045.9220, 2987.7742, 2891.0256],
        [1008.6370,  972.0873, 3312.9019, 2167.8765]], device='cuda:0')"
f24d8e88-3549-6390-0c15-8d83cc0e1847.jpg,4,True,"tensor([[1.0261e+02, 3.7642e+02, 2.2978e+02, 4.2465e+02],
        [2.0806e+03, 3.4477e+02, 2.5963e+03, 1.5162e+03],
        [3.5353e-01, 3.9685e+02, 1.7241e+02, 5.1417e+02],
        [4.9829e+02, 1.0264e+02, 2.3992e+03, 1.6518e+03]], device='cuda:0')"
6b6be6a5-e1aa-1bd2-601b-de34bd6342b4.jpg,1,True,"tensor([[ 955.2100, 1813.3687, 3220.6919, 4615.2734]], device='cuda:0')"
43a0162a-3dbc-2853-f626-647db1a2137d.jpg,1,True,"tensor([[ 714.3284,  721.5356, 3145.3967, 3451.1545]], device='cuda:0')"
634dff47-cccd-822e-05d1-a8d11ca14318.jpg,3,True,"tensor([[3948.5222, 1704.8901, 4619.8555, 3456.0696],
        [ 897.4307,  972.0361, 1903.0377, 2623.2332],
        [1902.8849, 1246.4794, 3232.4556, 2468.5742]], device='cuda:0')"
8c3ad683-d844-9451-93ec-01d24f43ef65.jpg,4,True,"tensor([[2334.1001,  792.9261, 2410.6204,  844.6497],
        [1344.3250,  599.7289, 1382.7269,  632.7415],
        [4557.3320, 1677.2029, 4614.2109, 1900.9795],
        [ 318.2308, 1216.6404, 3921.3542, 3188.7615]], device='cuda:0')"
6decb30a-e640-f025-bd4a-e4c49412a4e1.jpg,1,True,"tensor([[-4.0325e+00,  1.0066e+03,  4.3568e+03,  3.2898e+03]], device='cuda:0')"
475a62fe-fab6-9b13-bb85-d9d3034b146c.jpg,1,True,"tensor([[ 618.8453,  252.1336, 1333.0020,  748.5557]], device='cuda:0')"
462f4d0f-5dcc-718c-8780-58cddaa72028.jpg,2,True,"tensor([[  55.8094, 1521.2988, 3011.6301, 3380.0164],
        [3203.8687, 1366.7771, 3291.9741, 1451.5997]], device='cuda:0')"
1804385e-3396-d42f-0247-c45cc71df8c1.jpg,1,True,"tensor([[1346.0568,  854.2775, 4609.5601, 2719.1821]], device='cuda:0')"
18017c28-78e3-6768-5614-adb1c32adf9a.jpg,12,True,"tensor([[3735.2041, 1029.7411, 3780.7771, 1080.4485],
        [3677.3745,  961.1202, 3752.7908, 1024.4788],
        [2123.2195, 1005.4397, 2203.4160, 1050.5830],
        [4485.8545, 1051.7070, 4563.3828, 1100.9916],
        [2432.6018,  959.3989, 2600.3203, 1043.8503],
        [1955.0493,  306.3906, 2010.5144,  420.9983],
        [4042.7861, 1040.6909, 4127.0474, 1085.6439],
        [3428.6877,  938.7586, 3563.4966, 1080.3221],
        [2007.2097, 1021.3334, 2781.6443, 2901.9277],
        [3260.8123, 2786.1345, 3343.2444, 2953.5254],
        [3624.1636, 1037.3862, 3709.2136, 1085.1339],
        [4347.1094, 1049.2527, 4421.9199, 1089.8312]], device='cuda:0')"
d0946b2c-b9c1-347d-3cb8-5ffe977f96a0.jpg,1,True,"tensor([[1655.9509,  326.4514, 3914.9829, 2861.4429]], device='cuda:0')"
5ac0dd1b-7d99-c4d2-f7d1-a16b58d5e365.jpg,1,True,"tensor([[ 666.4439, 1192.1064, 2608.0078, 2255.4343]], device='cuda:0')"
77ab97a4-f0e5-9a83-449d-39105f67b93b.jpg,1,True,"tensor([[ 1.1076e+03, -3.5466e+00,  4.3718e+03,  3.2395e+03]], device='cuda:0')"
66d2171c-d1a1-df49-2f32-94a51c950971.jpg,6,True,"tensor([[  24.4484,  651.3804, 3691.5054, 2494.3528],
        [4473.8774, 1819.8577, 4621.1270, 2372.0117],
        [ -25.5310,  907.1514,  317.5992, 2110.7910],
        [  32.1955,  657.5557, 1670.3339, 2475.0449],
        [2230.0457, 1386.3229, 3724.7246, 2308.8835],
        [1058.0645,  497.7956, 4592.6211, 2584.9194]], device='cuda:0')"
4175e8a6-ca07-cfd2-94c7-86e51ae4a080.jpg,1,True,"tensor([[1074.5762,  639.1013, 4253.1943, 2906.2122]], device='cuda:0')"
80f1fb45-cb4e-a8e0-a934-c83c145c3c76.jpg,1,True,"tensor([[1275.1494,  729.7223, 3569.1785, 2747.1973]], device='cuda:0')"
fc175610-629e-7ae5-0d67-8324158de6a8.jpg,1,True,"tensor([[  15.1507,  322.6346, 4157.7500, 3021.1069]], device='cuda:0')"
6d65e43a-9128-ae84-f2ac-35d71ec3e199.jpg,1,True,"tensor([[ 318.1891,    6.5666, 4576.1123, 2789.1074]], device='cuda:0')"
684632c1-710b-3566-84b6-513440dffb87.jpg,1,True,"tensor([[1629.9308, 1571.8170, 1969.5383, 2007.4998]], device='cuda:0')"
86341c60-cf5f-056d-4b9e-d0020423babb.jpg,3,True,"tensor([[2985.1792, 1195.0227, 3280.2424, 1676.1516],
        [2377.0046, 1322.3564, 2482.3108, 1660.5574],
        [2488.7539, 1252.3726, 2694.9954, 1686.6783]], device='cuda:0')"
0ee295ae-d245-52f7-2562-6e1c87fbbfa8.jpg,11,True,"tensor([[2526.4985,  752.4368, 2754.8767,  940.2139],
        [ 559.1905,  816.3985,  819.9568,  979.2429],
        [2839.3108, 1017.5366, 4363.8784, 2677.0588],
        [ 983.0707,  612.1592, 1065.8889,  655.8887],
        [1332.4845,  794.3118, 1606.4424,  952.8423],
        [2879.0640,  754.2855, 3279.8342,  913.6521],
        [ 357.9786,  893.5496, 3904.7524, 2789.0676],
        [1266.4307,  610.0273, 1345.3188,  655.4009],
        [1774.8383,  749.2379, 1984.6011,  910.8956],
        [ 389.9127, 2986.4456,  535.1615, 3142.4536],
        [1009.0795,  780.0471, 1352.3712,  933.8738]], device='cuda:0')"
e3ef88e9-d2f5-6ab0-ae96-f51a60e28a8d.jpg,1,True,"tensor([[  11.9419,  328.6562, 4306.8442, 2637.5159]], device='cuda:0')"
79822566-0930-9a01-74a6-e12a54bd3d86.jpg,2,True,"tensor([[2797.9727, 1335.9199, 3096.5603, 1662.4584],
        [1666.5819, 1777.9985, 2649.8970, 2318.8489]], device='cuda:0')"
163ee2f6-98ba-c157-314f-af1e288b1105.jpg,0,False,"tensor([], device='cuda:0', size=(0, 4))"
3a17364e-53da-bf47-10e3-4541351b3ecb.jpg,1,True,"tensor([[ 695.7999,  105.1782, 4600.3428, 2576.5981]], device='cuda:0')"
7e37f029-0082-6f2a-baf4-351b12f27ca6.jpg,1,True,"tensor([[ 2.5727e+02, -1.9961e-01,  3.0930e+03,  3.3342e+03]], device='cuda:0')"
8c148dbd-33f0-7d19-1d18-952dfde8349e.jpg,5,True,"tensor([[3486.6377, 1487.1617, 4591.5249, 3211.9631],
        [4466.6514, 1701.0660, 4634.5742, 3442.0967],
        [  -4.8891,  814.0003,  995.4683, 3004.7803],
        [ 669.2759, 1200.8538, 3766.5034, 3108.2649],
        [ 722.3975,  682.5469, 3438.8403, 3027.0276]], device='cuda:0')"
bd2eef49-e07b-d3b8-b31d-772d4b030695.jpg,2,True,"tensor([[ -14.2539,  570.4947, 2742.2839, 2301.9912],
        [ 852.7987,  876.4339,  965.9686, 1026.2461]], device='cuda:0')"
e9dfd079-d257-6cac-1938-3ad0a4854e60.jpg,1,True,"tensor([[ 899.6803,  848.9672, 1466.5897, 1085.5173]], device='cuda:0')"
33c230b1-e5f5-b7bb-ad11-ace37483263b.jpg,3,True,"tensor([[ 950.4091,  777.7267, 4272.4766, 2734.1455],
        [3408.9961,  949.0857, 4612.6377, 2340.3638],
        [2490.1875,  946.3826, 4619.2285, 2349.9604]], device='cuda:0')"
cb3a955f-730a-112d-1938-67dd0fd8f9a1.jpg,18,True,"tensor([[-1.6332e-01,  1.7033e+03,  1.0266e+02,  1.9502e+03],
        [ 1.1254e+03,  1.7138e+03,  1.4494e+03,  1.9729e+03],
        [ 1.4411e+03,  1.7015e+03,  2.0191e+03,  2.0288e+03],
        [ 3.2527e+03,  1.6858e+03,  3.7414e+03,  2.0614e+03],
        [ 4.1624e+03,  1.7177e+03,  4.5359e+03,  1.9584e+03],
        [ 2.0943e+03,  1.7657e+03,  2.2577e+03,  1.9898e+03],
        [-4.7808e+00,  1.7228e+03,  6.8442e+02,  2.0928e+03],
        [ 5.4906e+02,  1.4418e+03,  6.8867e+02,  1.5381e+03],
        [ 1.3217e+03,  1.7183e+03,  1.5807e+03,  1.9514e+03],
        [ 5.1310e+02,  1.7151e+03,  7.4242e+02,  1.8711e+03],
        [ 2.5942e+03,  1.7096e+03,  2.8454e+03,  2.0273e+03],
        [ 2.2737e+03,  1.7437e+03,  2.6191e+03,  1.9749e+03],
        [ 2.2475e+03,  1.7169e+03,  2.3750e+03,  1.9254e+03],
        [ 2.8177e+03,  1.7148e+03,  3.1233e+03,  1.8777e+03],
        [ 6.5683e+02,  1.7071e+03,  1.0561e+03,  1.9753e+03],
        [ 9.5235e+01,  2.0402e+03,  1.8195e+03,  2.9641e+03],
        [ 4.5459e+03,  1.7508e+03,  4.6202e+03,  1.9104e+03],
        [ 3.1006e+03,  1.7428e+03,  3.3031e+03,  1.9123e+03]], device='cuda:0')"
